Interval,504.0000,usec
pin1,pin2,pin3
339,340,342
340,343,341
341,343,341
341,345,340
341,345,340
341,345,340
340,346,340
341,345,340
342,345,340
342,345,340
344,344,340
344,343,341
345,342,341
344,341,342
346,339,342
346,339,343
347,339,343
347,339,342
344,339,342
342,339,341
342,342,341
344,343,340
346,343,340
347,345,339
348,347,339
346,349,339
344,349,339
343,350,339
341,351,340
341,349,340
340,349,341
340,346,342
339,345,342
339,342,342
339,340,343
339,340,343
339,339,344
337,338,344
335,336,345
334,336,344
334,335,343
333,336,342
334,336,341
336,337,340
338,339,338
340,340,338
341,343,338
342,344,337
343,346,337
342,348,338
343,347,339
343,348,340
342,347,341
344,346,342
345,346,343
346,344,344
346,343,343
346,342,343
347,340,343
346,339,343
346,338,342
345,338,342
345,337,342
345,337,340
345,338,340
346,339,339
347,341,338
347,343,338
346,345,337
344,347,338
343,349,339
342,350,340
342,350,341
341,351,342
342,349,343
342,349,345
341,347,345
339,345,346
336,344,345
335,342,344
336,340,344
336,339,343
336,337,342
336,337,342
336,336,341
336,336,340
335,336,339
334,336,338
335,338,337
336,339,337
337,340,337
337,342,337
339,343,338
341,344,339
343,345,340
344,346,341
345,346,342
344,347,343
345,346,344
346,346,344
347,345,344
347,343,344
346,343,343
347,341,343
347,341,342
347,339,341
348,338,341
347,338,340
346,337,339
345,338,339
345,339,339
346,340,339
346,341,339
345,343,339
343,344,339
343,345,340
342,347,341
343,347,342
343,349,343
342,349,343
341,349,344
340,349,344
340,349,344
338,348,343
336,346,343
334,345,342
335,342,341
335,342,340
336,340,340
338,340,339
337,339,339
338,337,339
336,337,339
334,338,339
333,338,339
333,337,339
333,338,339
335,338,340
337,340,340
339,341,341
343,341,341
346,343,342
349,344,343
350,345,343
348,345,344
346,345,344
345,346,344
344,346,344
344,345,343
345,345,343
347,345,342
351,343,341
351,343,340
349,342,340
348,340,339
345,340,339
344,338,339
343,338,338
343,338,338
343,338,338
343,339,338
343,340,339
343,341,340
344,342,340
343,344,341
342,345,342
340,346,343
338,347,344
338,347,344
337,349,344
338,349,344
338,348,345
337,349,345
338,348,345
338,346,343
336,345,342
336,342,342
337,342,341
337,340,340
337,339,339
335,338,338
335,337,338
335,337,338
335,337,337
336,338,337
338,338,337
340,339,337
342,339,338
345,339,339
345,342,340
346,342,341
347,343,342
346,344,343
347,345,343
346,346,344
346,346,344
347,345,345
348,346,345
348,346,344
349,345,343
348,345,343
348,343,342
348,342,342
347,341,342
346,340,340
344,340,339
342,338,339
340,339,339
339,339,338
339,339,339
340,340,339
340,340,340
341,342,340
341,342,341
340,343,341
339,344,342
338,345,341
337,345,342
338,346,343
338,348,343
339,348,343
340,349,343
340,348,342
340,349,342
339,347,342
338,346,341
337,345,340
337,343,340
337,342,339
337,341,339
338,340,340
339,339,340
340,338,340
340,337,341
341,337,341
340,338,341
339,337,341
339,338,342
340,338,342
343,338,342
344,339,342
345,340,341
348,341,341
348,344,341
350,344,341
350,345,340
347,347,340
347,347,340
346,348,341
345,348,340
346,346,341
345,346,341
346,344,341
347,343,341
345,342,341
344,340,341
344,340,341
342,339,341
341,338,341
340,337,341
338,338,341
338,337,341
338,338,341
337,340,341
339,340,341
339,342,341
339,344,341
340,345,341
339,346,341
338,348,342
340,348,342
340,349,343
340,349,343
340,349,344
340,349,343
340,347,343
339,346,343
340,344,342
341,343,341
340,341,340
340,340,340
340,339,340
338,338,339
338,338,339
339,337,339
340,337,339
340,337,339
341,337,339
341,337,339
342,339,339
344,339,339
345,341,340
346,342,341
346,343,342
346,344,343
346,345,343
346,345,344
346,346,345
346,347,345
346,346,344
346,346,344
346,346,343
346,344,342
345,344,342
345,342,340
344,341,340
342,340,339
340,339,339
339,339,339
339,338,338
339,338,338
339,338,338
339,340,338
339,340,338
339,342,339
339,343,340
339,343,341
339,345,341
339,346,342
340,346,343
339,348,344
340,348,344
340,348,345
341,348,345
341,347,344
340,347,343
340,345,342
339,344,342
340,344,341
340,344,340
340,342,339
340,341,339
340,340,339
340,340,338
340,339,339
340,339,339
341,338,340
341,338,340
341,339,340
340,339,341
339,339,341
340,339,342
341,340,342
343,340,342
344,342,342
345,342,342
348,343,342
349,345,342
348,345,342
346,345,341
344,346,341
343,346,341
344,345,342
343,345,341
343,344,341
344,344,341
345,342,341
344,341,341
343,340,341
342,340,340
341,340,340
340,339,340
339,339,340
338,339,340
339,340,340
339,340,340
339,341,340
339,342,341
340,343,341
340,344,341
341,344,341
340,345,341
339,346,342
340,346,342
340,347,343
341,347,342
341,347,343
342,347,343
342,346,342
342,345,342
341,344,342
340,344,341
340,343,341
340,341,340
339,340,340
339,340,340
339,339,340
340,338,340
341,338,339
342,339,339
342,339,339
341,339,339
341,340,339
342,340,339
342,341,340
344,341,340
344,342,341
345,343,342
345,343,342
345,344,342
345,345,343
345,344,343
344,344,343
344,345,343
344,344,343
344,344,343
343,344,342
344,343,342
345,343,341
343,343,341
343,342,341
342,342,340
340,341,339
339,340,339
338,341,339
339,340,339
339,341,339
339,341,339
340,341,340
340,342,340
340,342,340
340,343,341
340,344,341
340,344,341
340,344,342
340,344,342
341,345,343
341,345,342
340,345,342
341,346,343
342,346,342
343,345,342
342,345,342
341,344,342
341,343,342
341,343,342
341,342,341
340,342,341
340,341,341
340,341,341
341,340,340
341,340,340
342,341,340
343,340,341
343,341,341
342,340,341
342,340,341
341,341,341
341,341,340
341,341,341
341,341,341
341,342,341
343,341,341
344,342,340
344,342,340
345,342,341
346,344,341
345,344,341
344,344,341
344,344,341
343,345,341
342,344,342
342,344,342
341,344,341
341,343,342
342,343,342
342,342,342
341,341,342
341,341,342
341,341,341
340,340,341
340,340,341
339,340,340
339,341,340
339,341,340
340,341,340
340,342,340
341,343,340
343,343,340
342,344,340
342,345,340
342,345,341
341,345,341
341,345,342
341,346,342
342,345,342
342,345,343
343,345,343
343,344,343
343,344,343
342,344,343
342,343,342
342,342,342
340,342,342
340,342,341
340,341,341
340,340,341
340,340,340
340,340,340
341,340,340
341,339,340
340,340,339
341,340,340
341,341,340
341,342,340
342,342,340
342,342,340
343,342,340
344,342,341
345,343,341
344,344,342
344,344,342
343,345,342
343,344,342
342,344,342
342,343,342
341,343,342
342,342,341
342,343,342
343,343,341
343,342,341
343,342,341
343,342,340
342,342,340
340,342,340
339,341,340
338,341,340
339,342,340
340,342,341
340,342,341
340,342,340
341,342,340
342,343,340
342,343,340
342,343,341
342,343,341
341,344,341
341,344,341
341,344,341
342,344,342
343,344,341
343,344,341
343,344,342
342,345,342
342,344,342
342,345,342
341,343,342
340,343,342
340,342,342
340,342,342
340,342,342
341,342,342
341,342,341
341,341,341
342,341,341
341,342,340
341,341,340
341,342,340
341,341,340
341,341,340
341,342,340
341,342,340
341,341,340
341,341,340
341,342,340
341,342,340
343,341,340
342,342,340
344,342,341
346,343,341
345,344,341
344,344,342
344,344,342
343,344,342
341,345,342
341,344,342
340,344,342
340,343,342
342,343,342
343,342,342
342,341,342
342,341,342
342,340,341
341,340,341
340,340,341
340,340,340
339,340,340
340,341,340
341,341,339
341,342,339
342,343,340
343,343,339
344,344,340
343,345,340
342,345,341
342,345,341
341,345,342
341,345,342
341,345,342
342,344,343
342,345,343
343,344,343
343,343,343
342,343,343
341,343,343
341,342,343
340,342,342
339,341,341
339,341,341
340,340,341
339,340,340
340,339,340
341,340,339
340,340,339
341,340,339
341,341,339
342,342,339
341,342,339
342,342,340
342,343,340
342,343,340
343,342,340
344,343,341
345,344,341
345,344,341
344,344,342
343,344,342
343,344,342
342,343,342
341,343,342
341,342,342
342,342,342
342,342,342
342,342,342
344,341,342
343,342,341
342,342,341
342,342,341
340,342,341
339,342,341
339,342,341
339,342,341
340,342,341
341,342,340
341,343,340
342,343,340
342,343,340
342,343,340
342,343,340
342,343,340
341,344,340
340,344,341
341,343,341
342,344,341
342,344,342
342,344,342
343,344,342
342,345,342
341,344,343
342,343,343
341,342,343
340,342,343
341,342,343
341,341,343
340,341,343
340,342,342
341,342,341
342,342,341
342,342,340
342,342,340
342,342,340
341,342,340
340,343,339
340,342,340
341,342,339
342,343,339
343,342,339
342,342,339
341,341,339
341,341,340
341,341,340
342,341,340
342,341,341
343,342,341
345,343,342
345,343,342
344,343,342
343,344,342
342,344,342
341,344,343
340,344,343
339,343,343
340,343,343
341,343,343
343,343,343
343,342,342
342,341,342
342,341,341
342,341,340
340,340,340
339,340,339
338,341,339
339,341,339
340,342,339
342,343,339
343,342,339
344,343,340
343,344,339
342,344,340
341,344,340
340,345,341
341,345,341
341,344,342
341,344,342
341,344,343
343,343,343
343,342,344
343,343,344
343,342,344
342,342,343
340,341,343
339,341,343
340,341,342
341,341,342
341,342,341
342,342,340
342,342,340
340,342,339
340,342,339
341,342,339
342,341,339
341,342,339
342,343,339
343,342,339
342,343,339
342,343,339
343,343,339
343,342,340
343,343,340
343,342,340
343,342,341
342,342,341
342,343,342
343,343,342
342,342,343
341,343,343
341,342,342
341,342,342
340,341,343
340,341,343
342,341,343
342,342,343
342,342,342
343,342,342
342,342,342
341,343,341
341,343,341
341,344,340
340,344,340
340,343,340
341,344,340
341,343,339
341,343,339
342,343,339
342,343,339
342,342,339
341,342,339
341,342,339
341,342,340
341,342,340
341,342,341
341,342,341
342,342,342
342,342,343
342,343,343
342,343,343
342,342,344
341,344,344
342,343,344
342,343,344
341,342,344
341,342,343
341,342,343
342,341,342
342,342,342
343,343,340
343,343,340
342,342,340
341,343,339
341,343,338
341,343,338
340,343,338
340,343,338
342,343,338
342,343,338
342,343,339
343,342,339
342,341,340
341,341,340
340,342,341
341,341,342
340,341,342
340,341,343
342,341,343
343,342,343
343,342,343
343,343,343
344,343,343
343,344,343
341,344,343
341,344,343
340,344,343
340,343,342
341,343,342
342,343,342
342,342,341
342,343,340
343,342,340
343,341,339
342,342,339
342,342,338
341,341,338
340,341,338
340,342,338
341,342,339
341,343,339
342,343,339
343,344,340
343,344,340
342,344,341
341,344,342
341,343,342
341,343,343
340,343,344
341,343,344
342,342,344
342,342,345
342,342,345
342,341,344
341,341,344
341,341,343
342,341,343
341,342,342
341,341,341
341,342,341
341,343,340
342,343,340
342,343,339
343,343,339
343,344,338
343,344,338
342,343,338
341,343,338
342,343,338
342,343,338
342,343,338
342,343,339
342,343,339
342,342,340
341,342,340
341,342,341
341,343,341
341,341,342
341,341,342
341,341,342
341,342,342
341,342,343
342,342,343
342,342,343
341,342,343
340,342,343
340,341,343
340,341,343
340,341,343
340,341,342
342,342,342
343,342,341
344,343,341
344,343,340
344,343,340
342,344,340
341,345,339
340,344,339
341,344,339
341,344,339
342,343,339
343,343,339
342,343,339
342,342,339
342,342,339
341,342,340
341,341,340
340,341,341
341,341,342
341,341,343
342,341,343
342,342,344
342,342,344
341,343,344
341,342,344
341,343,344
340,343,344
341,343,343
342,343,343
343,343,342
343,344,342
342,343,341
342,343,341
342,343,340
342,343,339
341,343,339
340,343,338
341,343,338
342,343,338
343,344,338
342,344,338
342,343,338
341,343,339
340,343,339
340,343,340
340,342,340
340,342,341
341,342,341
342,341,341
342,341,342
341,341,342
342,341,342
341,341,343
340,341,344
340,341,344
341,341,343
341,341,343
342,342,342
344,343,342
345,343,342
344,344,342
343,344,341
343,344,341
341,344,341
340,344,341
341,344,340
342,343,341
342,343,340
343,343,340
344,342,340
343,342,339
342,342,339
342,342,339
341,341,339
340,341,339
340,342,340
341,342,340
341,342,341
341,343,342
342,343,342
343,343,342
341,343,343
340,343,343
340,343,343
340,342,343
340,343,344
341,343,344
343,342,344
342,342,344
342,342,343
342,342,342
342,342,342
341,342,341
341,342,341
341,343,340
340,342,340
341,342,339
342,343,339
343,343,339
343,343,339
343,344,339
343,344,339
342,344,339
341,343,339
341,343,339
341,343,339
342,343,339
342,343,340
343,342,340
342,343,341
341,342,341
341,341,342
340,342,342
340,342,342
340,342,342
340,341,342
342,341,342
343,342,342
343,342,342
342,342,342
342,342,342
341,343,342
341,342,342
340,342,342
340,342,342
341,342,342
342,342,342
343,342,341
344,343,341
345,343,341
344,343,341
344,344,340
342,344,340
341,344,340
340,344,340
341,344,340
342,343,340
341,344,340
341,343,340
342,342,340
341,342,340
341,342,340
341,341,340
341,341,341
340,341,341
340,341,341
341,341,342
341,341,343
341,342,343
343,342,343
342,342,343
341,343,343
340,343,343
341,343,343
341,343,343
342,344,342
343,344,342
343,343,342
343,343,342
343,344,341
342,343,341
341,342,340
341,342,340
342,342,339
342,342,338
342,342,338
342,343,339
343,343,339
343,343,339
342,343,339
341,344,339
341,343,340
341,343,340
341,343,340
341,343,340
342,343,341
342,343,341
342,342,341
342,341,341
341,341,342
341,341,342
341,341,342
340,340,343
340,341,343
340,341,343
341,341,343
342,340,342
342,342,342
343,343,341
343,343,342
343,344,341
342,344,341
342,344,341
341,344,341
341,344,341
341,343,341
342,343,341
342,343,340
342,342,340
343,342,340
343,342,339
343,342,339
342,342,339
342,341,339
341,342,339
340,342,340
341,342,341
341,343,341
341,343,341
342,343,342
342,343,342
342,344,342
341,343,342
341,343,343
340,343,343
341,343,344
341,343,343
341,342,344
341,342,343
341,342,343
342,341,342
342,341,342
342,341,342
342,342,341
341,341,340
341,342,340
341,342,340
342,342,340
342,343,340
343,343,340
343,343,339
343,343,339
343,343,339
342,344,339
342,344,339
342,344,339
342,344,339
343,343,340
342,344,340
343,343,340
342,343,340
342,342,341
341,342,341
340,342,341
341,341,342
340,341,342
340,341,342
341,342,342
341,342,342
341,341,342
341,341,342
341,341,342
340,342,342
341,341,342
341,342,342
341,343,342
341,343,342
342,343,342
342,342,341
341,343,341
342,342,341
342,342,341
343,343,341
343,343,341
343,343,341
343,343,341
343,343,340
343,343,340
342,343,340
341,344,340
341,344,340
342,343,340
341,343,341
341,343,341
341,342,341
342,342,341
341,341,341
341,341,342
341,341,342
340,341,342
340,341,342
341,341,342
341,341,343
341,342,343
342,343,343
342,342,343
341,343,343
341,343,342
342,343,342
342,343,342
341,343,341
342,343,341
342,343,341
343,343,340
343,343,340
343,343,340
343,343,340
342,342,339
342,342,339
342,343,339
342,343,339
342,343,339
343,343,340
343,344,340
343,343,340
342,344,340
341,344,340
341,343,341
340,343,341
340,343,341
340,343,341
341,343,341
342,342,341
342,342,341
342,341,341
342,341,341
340,341,341
339,341,342
339,341,342
340,341,342
341,341,342
342,341,342
342,341,342
342,341,342
343,342,342
343,343,341
343,344,341
343,344,341
343,344,342
343,344,341
343,344,341
342,343,341
342,343,341
342,343,341
342,343,340
343,342,340
342,342,340
342,342,340
343,342,340
343,341,341
342,341,341
341,341,341
341,342,341
340,342,342
340,342,342
340,342,342
341,343,342
341,343,342
342,343,342
341,343,342
341,343,342
341,343,342
341,343,342
340,343,342
340,343,342
341,342,342
341,341,342
341,341,341
341,341,341
342,342,340
341,342,340
341,342,340
342,342,340
342,342,340
342,342,340
342,342,340
342,342,340
342,343,340
343,343,340
343,343,340
343,344,339
343,344,339
343,344,340
343,343,340
343,344,340
343,344,340
343,344,340
342,343,340
341,343,341
341,342,341
341,342,341
342,342,341
342,342,341
341,342,341
340,341,341
340,341,342
340,341,342
340,342,342
340,342,342
340,342,342
341,341,342
341,342,342
342,342,341
342,343,342
342,342,342
341,343,342
341,344,342
341,343,342
341,342,342
341,342,342
342,342,342
343,342,342
343,342,341
343,342,341
343,342,341
343,343,341
342,343,341
342,343,340
341,344,340
342,343,341
342,344,341
342,344,341
341,343,341
341,343,341
341,343,341
341,343,341
341,342,341
341,342,341
341,342,342
341,341,342
340,341,342
340,342,342
341,342,342
341,342,342
341,341,342
341,342,342
342,342,341
341,342,341
341,343,341
342,343,341
342,343,341
342,343,340
341,343,340
342,343,340
342,343,340
343,343,340
344,343,340
344,343,340
343,343,340
341,343,340
342,343,340
342,343,340
342,343,340
342,343,340
342,343,340
342,343,341
342,344,341
342,343,341
341,343,341
341,343,341
340,342,341
340,342,341
341,342,340
341,342,340
342,342,341
342,342,341
342,342,341
341,341,341
341,341,341
340,341,342
339,341,342
340,341,342
341,341,343
341,341,342
342,342,342
342,341,342
343,342,342
344,343,342
344,343,341
343,343,341
342,344,342
343,343,342
342,344,341
342,343,341
342,343,341
342,343,341
343,343,341
342,343,340
342,342,340
342,342,341
342,342,341
342,342,341
342,342,341
341,341,341
341,342,341
340,342,341
340,342,341
340,343,341
341,343,341
342,343,341
342,343,341
341,343,341
341,343,341
340,343,341
340,343,341
340,343,342
340,342,342
341,342,342
341,342,342
341,341,341
341,341,341
341,341,341
342,342,341
343,342,341
342,342,341
342,342,341
342,342,340
342,342,340
342,342,340
342,343,340
343,343,340
343,343,340
343,343,340
343,343,339
343,344,340
344,344,340
344,344,340
344,344,340
343,344,340
342,344,340
342,344,341
341,343,341
340,343,341
341,342,341
342,343,341
341,342,341
341,342,341
340,341,342
340,341,342
340,341,342
339,341,342
339,342,342
340,342,342
340,342,342
341,342,341
341,342,342
341,342,342
342,342,342
342,343,342
342,343,342
341,344,342
341,344,342
341,343,342
342,342,341
342,342,342
342,342,341
343,342,341
343,342,341
343,342,341
343,343,340
343,343,340
342,343,340
342,343,340
342,343,340
342,343,341
341,344,341
341,343,341
341,344,341
341,344,341
342,343,341
342,342,342
341,342,342
341,342,342
340,342,342
340,341,342
340,342,342
340,342,342
341,341,341
342,341,341
342,342,341
342,342,341
341,342,340
341,342,340
341,343,340
341,343,340
342,343,340
342,343,340
342,343,340
343,343,340
343,343,341
344,343,340
344,343,341
343,343,341
342,343,341
341,343,341
341,343,341
341,343,341
342,343,341
343,343,341
342,343,341
342,343,341
341,343,341
341,343,340
341,343,340
340,342,340
339,342,341
340,342,340
341,342,340
342,342,340
342,342,341
342,342,341
342,341,341
341,341,342
340,341,342
340,341,342
340,341,342
341,341,342
342,342,342
342,342,342
342,341,342
343,342,342
344,343,342
344,344,341
343,343,342
342,343,342
342,344,341
342,344,341
341,343,341
341,343,341
343,343,341
343,343,341
342,343,340
342,342,340
342,342,340
342,342,340
342,342,341
341,342,341
340,342,340
341,342,341
340,343,341
340,343,341
340,343,341
341,344,341
342,344,341
342,343,341
341,343,341
340,343,341
340,343,342
340,343,342
340,342,342
341,342,342
341,342,342
341,341,342
341,341,342
341,341,342
341,341,341
342,341,341
343,341,341
343,342,341
342,342,342
342,342,341
342,342,340
342,342,340
342,343,340
343,343,339
343,343,339
343,343,339
344,344,339
344,344,339
344,344,340
344,344,340
343,344,340
342,344,340
341,344,340
341,343,340
341,343,341
341,342,341
341,343,341
341,342,341
341,341,342
341,341,342
340,341,342
339,341,342
339,341,342
339,342,342
340,342,342
340,341,342
341,342,342
341,342,342
342,342,342
341,343,342
341,343,342
341,344,342
342,343,341
341,342,342
340,342,342
341,343,342
342,342,341
343,342,341
343,342,341
344,342,341
344,342,341
343,342,340
342,343,340
342,343,340
342,343,340
342,344,341
342,344,341
342,343,341
341,344,341
341,344,341
342,343,341
342,342,341
341,342,342
341,342,342
341,341,342
340,341,342
340,342,342
341,342,342
342,341,342
342,342,342
342,342,341
342,342,341
341,343,341
340,343,340
341,343,340
341,343,340
341,343,340
342,344,340
343,344,340
343,343,340
344,343,340
344,343,340
343,343,340
342,343,340
341,343,340
341,343,340
341,343,340
341,343,340
342,343,341
342,343,341
342,343,341
342,343,341
341,344,341
340,344,341
339,342,341
339,342,341
340,343,340
341,342,340
341,342,340
342,341,341
343,342,341
342,341,341
341,341,341
340,341,341
340,340,342
340,341,342
341,341,342
342,342,343
342,341,342
343,341,342
344,343,342
345,343,342
344,344,342
343,343,342
343,344,342
343,344,342
342,343,342
341,343,341
342,343,341
343,343,341
343,343,341
343,342,341
342,341,340
342,341,340
341,341,340
341,341,340
341,342,341
341,342,341
341,342,341
341,343,341
340,343,341
341,343,341
341,343,341
341,343,341
341,344,341
340,344,341
340,343,342
340,343,342
341,343,342
341,343,342
342,342,342
342,342,342
341,341,342
340,341,342
340,341,341
340,341,341
341,341,341
342,341,341
343,341,341
343,342,341
343,342,340
342,342,340
341,343,340
342,343,340
342,343,340
343,343,340
343,344,339
344,345,339
344,344,339
344,344,339
344,345,339
344,344,339
342,343,340
341,343,340
341,343,340
341,342,340
341,342,341
341,342,341
342,342,342
341,341,342
340,341,342
340,341,342
340,342,342
339,342,342
340,341,342
340,341,342
341,342,342
342,342,343
342,342,342
341,343,342
341,343,342
340,343,342
340,342,342
340,342,342
341,342,341
342,342,342
343,342,342
344,342,342
344,343,341
344,342,341
343,343,341
341,343,340
340,343,340
340,343,340
341,344,340
343,344,340
343,344,340
343,344,340
342,344,341
342,343,341
341,342,341
340,342,341
340,342,341
340,341,342
340,341,342
340,342,342
342,342,343
342,342,343
342,342,343
342,342,343
341,342,342
341,343,342
341,343,341
341,343,341
341,343,341
341,343,340
342,343,340
343,344,340
343,344,340
343,344,340
344,343,339
343,343,339
342,343,339
341,342,339
341,343,340
342,343,340
342,343,340
342,343,340
342,344,340
342,344,341
342,344,341
342,344,341
341,344,341
340,343,341
340,342,341
339,343,341
340,342,341
341,342,341
342,341,341
342,341,341
342,341,341
341,341,341
339,341,342
339,340,342
340,341,342
341,341,342
342,342,342
343,341,342
343,342,342
344,343,342
345,344,341
344,343,341
343,344,341
343,344,341
342,344,341
341,344,341
341,343,341
341,343,341
343,343,341
343,343,341
343,342,341
343,341,340
342,341,340
341,341,340
341,341,341
340,341,341
340,342,341
341,342,342
341,342,342
341,343,341
341,343,342
341,343,342
342,343,342
341,344,341
340,344,341
341,344,342
340,343,342
341,343,342
341,343,342
342,342,342
341,342,342
341,341,341
341,341,341
340,341,341
341,341,341
341,341,341
342,341,340
342,342,340
342,342,340
343,342,340
342,342,340
342,343,340
342,343,340
342,343,340
342,343,340
343,344,339
343,344,339
344,344,340
343,344,339
344,345,340
343,344,340
342,343,340
341,343,340
341,343,340
341,342,341
341,342,341
341,341,341
341,342,341
341,341,341
340,341,342
340,342,342
340,342,342
340,342,342
341,341,342
341,342,342
341,342,342
342,343,342
342,343,342
341,342,342
341,343,342
341,343,342
341,342,342
340,342,342
341,342,342
342,342,341
344,342,342
344,342,342
344,343,341
343,343,341
343,342,341
341,343,340
341,343,340
341,343,340
342,343,340
343,344,341
343,344,340
343,343,340
342,344,341
342,343,341
341,342,341
340,342,341
340,342,341
340,341,342
340,341,342
340,342,342
341,342,343
342,342,343
342,341,343
341,342,342
341,342,342
341,342,342
340,343,341
340,343,341
341,343,341
341,343,340
341,343,340
342,343,340
343,343,340
343,343,340
344,343,340
343,343,340
343,343,339
342,342,339
341,342,340
342,343,340
342,343,340
342,343,340
342,343,340
343,343,341
342,344,341
342,343,341
341,343,341
341,343,341
341,343,341
339,343,341
339,342,341
340,342,341
341,342,340
342,342,341
342,342,341
342,341,341
341,341,341
341,340,341
340,341,342
340,341,342
340,341,342
341,341,343
341,341,342
342,342,342
342,341,342
343,342,342
344,343,341
345,343,341
343,344,341
343,344,341
343,344,341
341,344,341
341,344,341
342,343,341
342,343,340
343,343,340
342,342,340
343,342,341
343,341,341
342,342,341
342,342,341
342,342,341
340,341,341
340,342,342
340,342,341
340,342,341
340,343,341
341,343,341
342,343,341
342,343,341
341,343,341
340,343,341
340,343,341
340,343,341
340,343,341
341,342,341
341,342,341
342,342,342
341,341,341
341,341,341
341,341,341
342,342,341
342,342,341
342,342,341
342,342,341
342,342,341
342,342,340
342,342,340
343,343,340
343,343,340
343,343,340
343,343,339
343,343,339
343,344,339
344,344,340
344,344,340
343,344,340
342,344,340
342,344,340
342,343,341
342,343,341
341,343,341
341,343,341
341,342,341
340,342,341
340,341,341
340,341,342
340,341,342
340,341,342
340,341,342
340,341,342
341,342,342
340,342,341
341,342,341
340,342,341
341,342,342
341,343,342
341,343,342
342,343,342
342,343,342
342,343,342
342,342,342
342,342,342
342,342,341
342,342,341
342,342,341
342,342,341
343,342,341
344,343,340
344,343,340
344,343,340
343,344,340
342,343,340
341,343,340
341,343,341
341,343,341
341,343,341
341,344,341
342,343,341
342,342,342
341,342,342
341,342,342
340,342,342
339,341,342
339,342,342
340,342,342
341,342,342
341,342,341
341,342,341
342,342,341
342,343,340
341,342,340
341,343,340
341,343,340
342,343,340
342,343,340
342,343,340
343,343,340
344,343,340
344,343,340
344,343,341
343,343,341
341,343,341
341,342,341
341,343,341
342,343,341
342,343,341
342,343,341
343,343,341
343,343,341
342,343,340
341,343,340
341,343,340
340,343,340
340,342,340
340,342,340
341,342,340
342,343,340
342,342,341
342,342,341
341,342,341
341,341,341
340,341,342
340,341,342
340,341,342
341,341,342
341,341,342
342,341,342
342,341,342
342,341,342
342,342,342
343,342,341
343,343,341
343,343,341
342,344,341
343,343,341
342,344,341
342,343,341
342,343,341
342,343,341
341,342,341
341,343,341
342,342,341
343,342,341
343,342,341
343,342,341
343,342,341
342,342,341
341,342,341
340,342,341
340,343,341
340,343,341
341,343,341
342,343,341
342,344,341
342,343,341
341,343,341
341,343,341
340,343,342
340,342,342
340,342,342
340,342,342
341,341,342
341,341,342
341,341,342
342,341,342
342,341,341
342,341,341
341,342,341
341,342,341
342,342,340
342,342,340
343,343,340
343,343,340
343,343,339
344,344,339
344,344,339
343,344,339
343,344,339
343,344,339
344,344,340
343,344,340
343,344,340
342,344,341
342,344,341
341,343,341
341,343,341
341,343,341
341,342,341
340,342,341
340,341,342
340,341,342
340,341,342
340,341,342
340,341,342
340,342,342
340,342,342
340,343,342
341,342,342
340,342,342
340,342,342
342,342,342
342,343,342
342,343,342
342,344,342
342,343,342
342,343,342
342,342,341
342,342,341
342,342,341
342,342,341
342,342,341
343,342,341
344,343,340
344,343,340
344,343,340
343,343,340
342,343,340
341,344,341
341,343,341
341,343,341
341,343,341
341,343,341
342,343,342
342,343,342
342,343,342
341,342,342
341,342,342
340,342,341
340,342,341
339,342,341
340,342,341
341,342,341
341,342,340
341,342,340
342,342,340
342,343,340
342,343,340
341,343,340
341,343,340
341,342,340
342,343,340
342,343,340
343,343,341
343,343,341
344,343,341
343,343,341
342,343,341
341,343,341
341,342,341
341,342,341
342,343,341
342,343,341
343,343,341
343,343,341
342,343,340
342,343,340
341,343,340
341,343,340
340,343,340
341,343,340
341,343,340
341,342,340
342,343,341
342,343,341
342,343,341
342,342,341
341,342,341
341,342,341
341,342,342
340,342,342
340,341,342
340,342,342
341,341,342
341,341,342
341,341,342
341,341,342
342,341,342
342,342,342
342,342,341
342,343,341
342,343,341
343,343,342
343,343,342
343,343,341
342,344,341
342,343,341
342,343,341
342,343,340
342,343,340
342,343,341
343,342,341
343,343,340
343,343,340
342,343,340
341,343,340
341,343,340
340,343,340
340,343,340
340,343,341
341,343,341
341,343,341
341,343,341
341,343,342
340,342,342
340,342,342
340,342,342
340,342,342
340,342,342
340,341,342
341,341,342
342,341,342
342,341,342
342,341,342
342,341,341
342,342,341
342,342,340
342,342,340
342,342,340
342,342,340
343,342,339
343,343,339
343,343,339
343,343,339
343,343,340
344,343,340
343,344,340
343,343,340
343,343,341
343,343,341
343,344,341
342,343,341
341,343,341
341,344,341
341,343,342
341,343,341
340,342,342
341,342,342
340,342,341
340,342,341
340,342,342
340,341,342
340,341,341
340,341,342
340,341,341
340,341,341
340,342,341
341,343,341
341,343,341
341,343,341
341,343,342
341,343,342
342,343,342
342,344,341
342,343,341
343,343,342
343,343,342
343,342,341
342,342,341
341,341,341
341,341,341
342,341,341
342,341,341
343,342,341
344,342,341
344,342,341
344,342,341
343,343,341
341,343,341
341,343,341
341,344,341
341,344,341
342,344,342
342,344,342
343,344,342
343,344,341
342,343,341
341,343,341
340,342,341
340,342,340
340,342,340
340,342,340
340,342,340
341,342,340
342,342,340
342,342,340
341,342,340
340,342,340
340,342,340
339,342,340
340,342,341
341,342,341
342,342,341
343,342,342
343,342,342
342,342,342
342,342,342
342,342,342
342,342,341
342,342,341
342,343,341
343,343,341
344,343,341
344,343,340
343,343,340
343,343,340
342,343,340
342,343,340
